Source IP,Destination IP,Protocol,Source Port,Destination Port,Length
192.168.1.1,192.168.1.13,17,53,60510,205
192.168.1.1,192.168.1.13,17,53,53013,159
192.168.1.13,52.88.148.246,6,54218,443,66
52.88.148.246,192.168.1.13,6,443,54218,66
192.168.1.13,52.88.148.246,6,54218,443,54
192.168.1.13,52.88.148.246,6,54218,443,1965
52.88.148.246,192.168.1.13,6,443,54218,54
52.88.148.246,192.168.1.13,6,443,54218,54
52.88.148.246,192.168.1.13,6,443,54218,4434
192.168.1.13,52.88.148.246,6,54218,443,54
52.88.148.246,192.168.1.13,6,443,54218,878
192.168.1.13,52.88.148.246,6,54218,443,54
192.168.1.13,52.88.148.246,6,54218,443,118
192.168.1.13,52.88.148.246,6,54218,443,146
192.168.1.13,52.88.148.246,6,54218,443,416
192.168.1.13,52.88.148.246,6,54218,443,1679
52.88.148.246,192.168.1.13,6,443,54218,54
52.88.148.246,192.168.1.13,6,443,54218,200
52.88.148.246,192.168.1.13,6,443,54218,125
192.168.1.13,52.88.148.246,6,54218,443,54
52.88.148.246,192.168.1.13,6,443,54218,54
192.168.1.13,52.88.148.246,6,54218,443,85
52.88.148.246,192.168.1.13,6,443,54218,295
52.88.148.246,192.168.1.13,6,443,54218,85
192.168.1.13,52.88.148.246,6,54218,443,54
192.168.1.13,117.18.232.200,6,54215,443,54
117.18.232.200,192.168.1.13,6,443,54215,54
192.168.1.13,117.18.232.200,6,54215,443,54
52.88.148.246,192.168.1.13,6,443,54218,54
192.168.1.1,239.255.255.250,17,57105,1900,368
192.168.1.1,239.255.255.250,17,37845,1900,368
192.168.1.1,239.255.255.250,17,57105,1900,368
192.168.1.1,239.255.255.250,17,37845,1900,368
192.168.1.1,239.255.255.250,17,57105,1900,377
192.168.1.1,239.255.255.250,17,37845,1900,377
192.168.1.1,239.255.255.250,17,57105,1900,377
192.168.1.1,239.255.255.250,17,37845,1900,377
192.168.1.1,239.255.255.250,17,57105,1900,432
192.168.1.1,239.255.255.250,17,37845,1900,432
192.168.1.1,239.255.255.250,17,57105,1900,432
192.168.1.1,239.255.255.250,17,37845,1900,432
192.168.1.1,239.255.255.250,17,48587,1900,442
192.168.1.1,239.255.255.250,17,58930,1900,442
192.168.1.1,239.255.255.250,17,48587,1900,442
192.168.1.1,239.255.255.250,17,58930,1900,442
192.168.1.13,20.187.186.89,6,54143,443,55
20.187.186.89,192.168.1.13,6,443,54143,66
192.168.1.1,239.255.255.250,17,41702,1900,368
192.168.1.1,239.255.255.250,17,44448,1900,368
192.168.1.1,239.255.255.250,17,41702,1900,368
192.168.1.1,239.255.255.250,17,44448,1900,368
192.168.1.1,239.255.255.250,17,41702,1900,377
192.168.1.1,239.255.255.250,17,44448,1900,377
192.168.1.1,239.255.255.250,17,41702,1900,377
192.168.1.1,239.255.255.250,17,44448,1900,377
192.168.1.1,239.255.255.250,17,41702,1900,432
192.168.1.1,239.255.255.250,17,44448,1900,432
192.168.1.1,239.255.255.250,17,41702,1900,432
192.168.1.1,239.255.255.250,17,44448,1900,432
192.168.1.1,239.255.255.250,17,49415,1900,442
192.168.1.1,239.255.255.250,17,49984,1900,442
192.168.1.1,239.255.255.250,17,49415,1900,442
192.168.1.1,239.255.255.250,17,49984,1900,442
192.168.1.13,192.168.1.1,17,60510,53,92
192.168.1.13,192.168.1.1,17,53013,53,92
192.168.1.1,192.168.1.13,17,53,60510,219
192.168.1.1,192.168.1.13,17,53,53013,263
192.168.1.13,40.79.141.154,6,54219,443,66
40.79.141.154,192.168.1.13,6,443,54219,66
192.168.1.13,40.79.141.154,6,54219,443,54
192.168.1.13,40.79.141.154,6,54219,443,571
40.79.141.154,192.168.1.13,6,443,54219,153
192.168.1.13,40.79.141.154,6,54219,443,491
40.79.141.154,192.168.1.13,6,443,54219,2974
192.168.1.13,40.79.141.154,6,54219,443,54
40.79.141.154,192.168.1.13,6,443,54219,1514
40.79.141.154,192.168.1.13,6,443,54219,206
192.168.1.13,40.79.141.154,6,54219,443,54
192.168.1.13,40.79.141.154,6,54219,443,3419
40.79.141.154,192.168.1.13,6,443,54219,157
40.79.141.154,192.168.1.13,6,443,54219,54
40.79.141.154,192.168.1.13,6,443,54219,518
192.168.1.13,40.79.141.154,6,54219,443,54
192.168.1.13,40.79.141.154,6,54219,443,78
192.168.1.13,40.79.141.154,6,54219,443,54
40.79.141.154,192.168.1.13,6,443,54219,54
192.168.1.13,34.111.35.151,6,54217,443,55
34.111.35.151,192.168.1.13,6,443,54217,66
192.168.1.13,52.88.148.246,6,54218,443,55
52.88.148.246,192.168.1.13,6,443,54218,66
192.168.1.13,40.79.156.133,6,53553,8883,85
40.79.156.133,192.168.1.13,6,8883,53553,85
192.168.1.13,40.79.156.133,6,53553,8883,54
192.168.1.13,192.168.1.1,17,64080,53,81
192.168.1.13,192.168.1.1,17,51421,53,81
192.168.1.13,192.168.1.1,17,59110,53,81
192.168.1.1,192.168.1.13,17,53,64080,109
192.168.1.1,192.168.1.13,17,53,51421,97
192.168.1.1,192.168.1.13,17,53,59110,138
192.168.1.1,239.255.255.250,17,54083,1900,368
192.168.1.1,239.255.255.250,17,34081,1900,368
192.168.1.1,239.255.255.250,17,54083,1900,368
192.168.1.1,239.255.255.250,17,34081,1900,368
192.168.1.1,239.255.255.250,17,54083,1900,377
192.168.1.1,239.255.255.250,17,34081,1900,377
192.168.1.1,239.255.255.250,17,54083,1900,377
192.168.1.1,239.255.255.250,17,34081,1900,377
192.168.1.1,239.255.255.250,17,54083,1900,432
192.168.1.1,239.255.255.250,17,34081,1900,432
192.168.1.1,239.255.255.250,17,54083,1900,432
192.168.1.1,239.255.255.250,17,34081,1900,432
192.168.1.1,239.255.255.250,17,36620,1900,442
192.168.1.1,239.255.255.250,17,42685,1900,442
192.168.1.1,239.255.255.250,17,36620,1900,442
192.168.1.1,239.255.255.250,17,42685,1900,442
192.168.1.13,192.168.1.1,17,137,137,110
192.168.1.1,192.168.1.13,17,137,137,104
192.168.1.13,192.168.1.1,17,137,137,110
192.168.1.1,192.168.1.13,17,137,137,104
192.168.1.13,192.168.1.1,17,137,137,110
192.168.1.1,192.168.1.13,17,137,137,104
192.168.1.13,192.168.1.1,17,49755,53,81
192.168.1.13,192.168.1.1,17,62120,53,81
192.168.1.13,192.168.1.1,17,56684,53,81
192.168.1.1,192.168.1.13,17,53,49755,97
192.168.1.1,192.168.1.13,17,53,62120,109
192.168.1.1,192.168.1.13,17,53,56684,138
192.168.1.1,239.255.255.250,17,60109,1900,368
192.168.1.1,239.255.255.250,17,36577,1900,368
192.168.1.13,20.187.186.89,6,54143,443,55
20.187.186.89,192.168.1.13,6,443,54143,66
192.168.1.1,239.255.255.250,17,60109,1900,368
192.168.1.1,239.255.255.250,17,36577,1900,368
192.168.1.1,239.255.255.250,17,60109,1900,377
192.168.1.1,239.255.255.250,17,36577,1900,377
192.168.1.1,239.255.255.250,17,60109,1900,377
192.168.1.1,239.255.255.250,17,36577,1900,377
192.168.1.1,239.255.255.250,17,60109,1900,432
192.168.1.1,239.255.255.250,17,36577,1900,432
192.168.1.1,239.255.255.250,17,60109,1900,432
192.168.1.1,239.255.255.250,17,36577,1900,432
192.168.1.1,239.255.255.250,17,55892,1900,442
192.168.1.1,239.255.255.250,17,46905,1900,442
192.168.1.1,239.255.255.250,17,55892,1900,442
192.168.1.1,239.255.255.250,17,46905,1900,442
192.168.1.13,34.111.35.151,6,54217,443,55
34.111.35.151,192.168.1.13,6,443,54217,66
192.168.1.13,52.88.148.246,6,54218,443,55
52.88.148.246,192.168.1.13,6,443,54218,66
192.168.1.13,192.168.1.1,17,53874,53,91
192.168.1.13,192.168.1.1,17,57959,53,91
192.168.1.13,192.168.1.1,17,55412,53,91
192.168.1.1,192.168.1.13,17,53,53874,258
192.168.1.1,192.168.1.13,17,53,57959,213
192.168.1.1,192.168.1.13,17,53,55412,255
192.168.1.13,104.208.16.95,6,54222,443,66
104.208.16.95,192.168.1.13,6,443,54222,66
192.168.1.13,104.208.16.95,6,54222,443,54
192.168.1.13,104.208.16.95,6,54222,443,1795
192.168.1.13,192.168.1.1,17,60510,53,74
192.168.1.13,192.168.1.1,17,53013,53,74
192.168.1.1,192.168.1.13,17,53,60510,90
192.168.1.1,192.168.1.13,17,53,53013,102
104.208.16.95,192.168.1.13,6,443,54222,54
104.208.16.95,192.168.1.13,6,443,54222,153
192.168.1.13,104.208.16.95,6,54222,443,641
104.208.16.95,192.168.1.13,6,443,54222,5894
104.208.16.95,192.168.1.13,6,443,54222,544
192.168.1.13,104.208.16.95,6,54222,443,54
192.168.1.13,104.208.16.95,6,54222,443,128
192.168.1.13,104.208.16.95,6,54222,443,146
192.168.1.13,104.208.16.95,6,54222,443,986
192.168.1.13,104.208.16.95,6,54222,443,3237
104.208.16.95,192.168.1.13,6,443,54222,54
104.208.16.95,192.168.1.13,6,443,54222,54
104.208.16.95,192.168.1.13,6,443,54222,54
104.208.16.95,192.168.1.13,6,443,54222,157
104.208.16.95,192.168.1.13,6,443,54222,116
192.168.1.13,104.208.16.95,6,54222,443,54
192.168.1.13,104.208.16.95,6,54222,443,85
104.208.16.95,192.168.1.13,6,443,54222,381
192.168.1.13,104.208.16.95,6,54222,443,54
192.168.1.1,239.255.255.250,17,48551,1900,368
192.168.1.1,239.255.255.250,17,35824,1900,368
192.168.1.1,239.255.255.250,17,48551,1900,368
192.168.1.1,239.255.255.250,17,35824,1900,368
192.168.1.1,239.255.255.250,17,48551,1900,377
192.168.1.1,239.255.255.250,17,35824,1900,377
192.168.1.1,239.255.255.250,17,48551,1900,377
192.168.1.1,239.255.255.250,17,35824,1900,377
192.168.1.1,239.255.255.250,17,48551,1900,432
192.168.1.1,239.255.255.250,17,35824,1900,432
192.168.1.1,239.255.255.250,17,48551,1900,432
192.168.1.1,239.255.255.250,17,35824,1900,432
192.168.1.1,239.255.255.250,17,38665,1900,442
192.168.1.1,239.255.255.250,17,35643,1900,442
192.168.1.1,239.255.255.250,17,38665,1900,442
192.168.1.1,239.255.255.250,17,35643,1900,442
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,310
192.168.1.1,239.255.255.250,17,1900,1900,382
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,358
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,310
192.168.1.1,239.255.255.250,17,1900,1900,382
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,378
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,358
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,374
192.168.1.1,239.255.255.250,17,1900,1900,374
192.168.1.1,239.255.255.250,17,1900,1900,358
192.168.1.1,239.255.255.250,17,1900,1900,354
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,358
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,378
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,358
192.168.1.1,239.255.255.250,17,1900,1900,319
192.168.1.1,239.255.255.250,17,1900,1900,374
192.168.1.1,239.255.255.250,17,1900,1900,374
192.168.1.1,239.255.255.250,17,1900,1900,358
192.168.1.1,239.255.255.250,17,1900,1900,354
192.168.1.1,239.255.255.250,17,1900,1900,366
192.168.1.1,239.255.255.250,17,1900,1900,342
192.168.1.1,239.255.255.250,17,1900,1900,390
192.168.1.1,239.255.255.250,17,1900,1900,376
192.168.1.1,239.255.255.250,17,1900,1900,386
192.168.1.1,239.255.255.250,17,1900,1900,374
192.168.1.1,239.255.255.250,17,1900,1900,372
192.168.1.1,239.255.255.250,17,1900,1900,366
192.168.1.1,239.255.255.250,17,1900,1900,388
192.168.1.1,239.255.255.250,17,1900,1900,368
192.168.1.1,239.255.255.250,17,1900,1900,386
192.168.1.1,239.255.255.250,17,1900,1900,366
192.168.1.1,239.255.255.250,17,1900,1900,342
192.168.1.1,239.255.255.250,17,1900,1900,390
192.168.1.1,239.255.255.250,17,1900,1900,376
192.168.1.1,239.255.255.250,17,1900,1900,386
192.168.1.1,239.255.255.250,17,1900,1900,374
192.168.1.1,239.255.255.250,17,1900,1900,372
192.168.1.1,239.255.255.250,17,1900,1900,366
192.168.1.1,239.255.255.250,17,1900,1900,388
192.168.1.1,239.255.255.250,17,1900,1900,368
192.168.1.1,239.255.255.250,17,1900,1900,386
192.168.1.1,239.255.255.250,17,56008,1900,368
192.168.1.1,239.255.255.250,17,54837,1900,368
192.168.1.1,239.255.255.250,17,56008,1900,368
192.168.1.1,239.255.255.250,17,54837,1900,368
192.168.1.1,239.255.255.250,17,56008,1900,377
192.168.1.1,239.255.255.250,17,54837,1900,377
192.168.1.1,239.255.255.250,17,56008,1900,377
192.168.1.1,239.255.255.250,17,54837,1900,377
192.168.1.1,239.255.255.250,17,56008,1900,432
192.168.1.1,239.255.255.250,17,54837,1900,432
192.168.1.1,239.255.255.250,17,56008,1900,432
192.168.1.1,239.255.255.250,17,54837,1900,432
192.168.1.1,239.255.255.250,17,54314,1900,442
192.168.1.1,239.255.255.250,17,37933,1900,442
192.168.1.1,239.255.255.250,17,54314,1900,442
192.168.1.1,239.255.255.250,17,37933,1900,442
52.88.148.246,192.168.1.13,6,443,54218,93
52.88.148.246,192.168.1.13,6,443,54218,78
52.88.148.246,192.168.1.13,6,443,54218,54
192.168.1.13,52.88.148.246,6,54218,443,54
192.168.1.13,52.88.148.246,6,54218,443,54
52.88.148.246,192.168.1.13,6,443,54218,54
192.168.1.13,20.187.186.89,6,54143,443,55
20.187.186.89,192.168.1.13,6,443,54143,66
192.168.1.13,40.79.156.133,6,53553,8883,85
40.79.156.133,192.168.1.13,6,8883,53553,85
192.168.1.13,40.79.156.133,6,53553,8883,54
192.168.1.13,34.111.35.151,6,54217,443,55
34.111.35.151,192.168.1.13,6,443,54217,66
20.187.186.89,192.168.1.13,6,443,54143,113
192.168.1.13,20.187.186.89,6,54143,443,120
20.187.186.89,192.168.1.13,6,443,54143,54
192.168.1.1,239.255.255.250,17,42194,1900,368
192.168.1.1,239.255.255.250,17,38724,1900,368
192.168.1.1,239.255.255.250,17,42194,1900,368
192.168.1.1,239.255.255.250,17,38724,1900,368
192.168.1.1,239.255.255.250,17,42194,1900,377
192.168.1.1,239.255.255.250,17,38724,1900,377
192.168.1.1,239.255.255.250,17,42194,1900,377
192.168.1.1,239.255.255.250,17,38724,1900,377
192.168.1.1,239.255.255.250,17,42194,1900,432
192.168.1.1,239.255.255.250,17,38724,1900,432
192.168.1.1,239.255.255.250,17,42194,1900,432
192.168.1.1,239.255.255.250,17,38724,1900,432
192.168.1.1,239.255.255.250,17,47738,1900,442
192.168.1.1,239.255.255.250,17,54769,1900,442
192.168.1.1,239.255.255.250,17,47738,1900,442
192.168.1.1,239.255.255.250,17,54769,1900,442
192.168.1.13,104.208.16.95,6,54222,443,55
104.208.16.95,192.168.1.13,6,443,54222,66
192.168.1.13,192.168.1.1,17,60510,53,79
192.168.1.13,192.168.1.1,17,53013,53,79
192.168.1.1,192.168.1.13,17,53,60510,95
192.168.1.1,192.168.1.13,17,53,53013,142
192.168.1.13,34.111.35.151,17,55776,443,1292
192.168.1.13,34.111.35.151,17,55776,443,1292
34.111.35.151,192.168.1.13,17,443,55776,1292
34.111.35.151,192.168.1.13,17,443,55776,1292
192.168.1.13,34.111.35.151,17,55776,443,206
192.168.1.13,34.111.35.151,6,54217,443,54
192.168.1.13,34.111.35.151,6,54223,443,66
192.168.1.13,34.111.35.151,17,55776,443,1288
192.168.1.13,34.111.35.151,17,55776,443,285
34.111.35.151,192.168.1.13,6,443,54217,54
192.168.1.13,34.111.35.151,6,54217,443,54
34.111.35.151,192.168.1.13,17,443,55776,626
34.111.35.151,192.168.1.13,17,443,55776,163
192.168.1.13,34.111.35.151,17,55776,443,73
34.111.35.151,192.168.1.13,17,443,55776,65
34.111.35.151,192.168.1.13,17,443,55776,202
34.111.35.151,192.168.1.13,6,443,54223,66
192.168.1.13,34.111.35.151,17,55776,443,77
192.168.1.13,34.111.35.151,6,54223,443,54
192.168.1.13,34.111.35.151,6,54223,443,2075
34.111.35.151,192.168.1.13,6,443,54223,54
34.111.35.151,192.168.1.13,6,443,54223,54
34.111.35.151,192.168.1.13,6,443,54223,266
192.168.1.13,34.111.35.151,6,54223,443,118
34.111.35.151,192.168.1.13,17,443,55776,66
34.111.35.151,192.168.1.13,6,443,54223,672
192.168.1.13,34.111.35.151,6,54223,443,54
192.168.1.13,192.168.1.1,17,60510,53,77
192.168.1.13,192.168.1.1,17,53013,53,77
192.168.1.1,192.168.1.13,17,53,60510,205
192.168.1.1,192.168.1.13,17,53,53013,159
192.168.1.13,52.89.135.128,6,54224,443,66
52.89.135.128,192.168.1.13,6,443,54224,66
192.168.1.13,52.89.135.128,6,54224,443,54
192.168.1.13,52.89.135.128,6,54224,443,1965
52.89.135.128,192.168.1.13,6,443,54224,54
52.89.135.128,192.168.1.13,6,443,54224,54
52.89.135.128,192.168.1.13,6,443,54224,1514
52.89.135.128,192.168.1.13,6,443,54224,2974
192.168.1.13,52.89.135.128,6,54224,443,54
52.89.135.128,192.168.1.13,6,443,54224,878
192.168.1.13,52.89.135.128,6,54224,443,54
192.168.1.13,52.89.135.128,6,54224,443,118
192.168.1.13,52.89.135.128,6,54224,443,146
192.168.1.13,52.89.135.128,6,54224,443,416
192.168.1.13,52.89.135.128,6,54224,443,1679
52.89.135.128,192.168.1.13,6,443,54224,54
52.89.135.128,192.168.1.13,6,443,54224,200
52.89.135.128,192.168.1.13,6,443,54224,125
192.168.1.13,52.89.135.128,6,54224,443,54
192.168.1.13,52.89.135.128,6,54224,443,85
52.89.135.128,192.168.1.13,6,443,54224,295
52.89.135.128,192.168.1.13,6,443,54224,85
192.168.1.13,52.89.135.128,6,54224,443,54
52.89.135.128,192.168.1.13,6,443,54224,54
192.168.1.1,239.255.255.250,17,35783,1900,368
192.168.1.1,239.255.255.250,17,46301,1900,368
192.168.1.1,239.255.255.250,17,35783,1900,368
192.168.1.1,239.255.255.250,17,46301,1900,368
192.168.1.1,239.255.255.250,17,35783,1900,377
192.168.1.1,239.255.255.250,17,46301,1900,377
192.168.1.1,239.255.255.250,17,35783,1900,377
192.168.1.1,239.255.255.250,17,46301,1900,377
192.168.1.1,239.255.255.250,17,35783,1900,432
192.168.1.1,239.255.255.250,17,46301,1900,432
192.168.1.1,239.255.255.250,17,35783,1900,432
192.168.1.1,239.255.255.250,17,46301,1900,432
192.168.1.1,239.255.255.250,17,58167,1900,442
192.168.1.1,239.255.255.250,17,38721,1900,442
192.168.1.1,239.255.255.250,17,58167,1900,442
192.168.1.1,239.255.255.250,17,38721,1900,442
192.168.1.13,192.168.1.1,17,60510,53,92
192.168.1.13,192.168.1.1,17,53013,53,92
192.168.1.1,192.168.1.13,17,53,53013,281
192.168.1.1,192.168.1.13,17,53,60510,212
192.168.1.13,20.42.73.28,6,54225,443,66
192.168.1.13,20.42.73.28,6,54226,443,66
20.42.73.28,192.168.1.13,6,443,54225,66
20.42.73.28,192.168.1.13,6,443,54226,66
192.168.1.13,20.42.73.28,6,54225,443,54
192.168.1.13,20.42.73.28,6,54226,443,54
192.168.1.13,20.42.73.28,6,54226,443,571
192.168.1.13,20.42.73.28,6,54225,443,571
20.42.73.28,192.168.1.13,6,443,54225,153
192.168.1.13,20.42.73.28,6,54225,443,491
20.42.73.28,192.168.1.13,6,443,54226,153
192.168.1.13,20.42.73.28,6,54226,443,491
20.42.73.28,192.168.1.13,6,443,54225,1514
20.42.73.28,192.168.1.13,6,443,54225,2974
20.42.73.28,192.168.1.13,6,443,54225,207
192.168.1.13,20.42.73.28,6,54225,443,54
192.168.1.13,20.42.73.28,6,54225,443,2295
20.42.73.28,192.168.1.13,6,443,54226,2974
192.168.1.13,20.42.73.28,6,54226,443,54
20.42.73.28,192.168.1.13,6,443,54226,1514
20.42.73.28,192.168.1.13,6,443,54226,207
192.168.1.13,20.42.73.28,6,54226,443,54
192.168.1.13,20.42.73.28,6,54226,443,3408
20.42.73.28,192.168.1.13,6,443,54225,54
20.42.73.28,192.168.1.13,6,443,54225,157
20.42.73.28,192.168.1.13,6,443,54225,518
192.168.1.13,20.42.73.28,6,54225,443,54
192.168.1.13,20.42.73.28,6,54225,443,78
192.168.1.13,20.42.73.28,6,54225,443,54
20.42.73.28,192.168.1.13,6,443,54226,157
20.42.73.28,192.168.1.13,6,443,54226,54
20.42.73.28,192.168.1.13,6,443,54226,518
192.168.1.13,20.42.73.28,6,54226,443,54
192.168.1.13,20.42.73.28,6,54226,443,78
192.168.1.13,20.42.73.28,6,54226,443,54
20.42.73.28,192.168.1.13,6,443,54225,54
20.42.73.28,192.168.1.13,6,443,54226,54
192.168.1.13,192.168.1.1,17,53013,53,87
192.168.1.13,192.168.1.1,17,60510,53,87
192.168.1.1,192.168.1.13,17,53,53013,179
192.168.1.1,192.168.1.13,17,53,60510,203
192.168.1.1,239.255.255.250,17,48006,1900,368
192.168.1.1,239.255.255.250,17,38285,1900,368
192.168.1.1,239.255.255.250,17,48006,1900,368
192.168.1.1,239.255.255.250,17,38285,1900,368
192.168.1.1,239.255.255.250,17,48006,1900,377
192.168.1.1,239.255.255.250,17,38285,1900,377
192.168.1.1,239.255.255.250,17,48006,1900,377
192.168.1.1,239.255.255.250,17,38285,1900,377
192.168.1.1,239.255.255.250,17,48006,1900,432
192.168.1.1,239.255.255.250,17,38285,1900,432
192.168.1.1,239.255.255.250,17,48006,1900,432
192.168.1.1,239.255.255.250,17,38285,1900,432
192.168.1.1,239.255.255.250,17,36728,1900,442
192.168.1.1,239.255.255.250,17,33652,1900,442
192.168.1.1,239.255.255.250,17,36728,1900,442
192.168.1.1,239.255.255.250,17,33652,1900,442
192.168.1.13,20.187.186.89,6,54143,443,55
20.187.186.89,192.168.1.13,6,443,54143,66
192.168.1.13,104.208.16.95,6,54222,443,55
104.208.16.95,192.168.1.13,6,443,54222,66
192.168.1.13,34.111.35.151,6,54223,443,55
34.111.35.151,192.168.1.13,6,443,54223,66
192.168.1.13,52.89.135.128,6,54224,443,55
52.89.135.128,192.168.1.13,6,443,54224,66
192.168.1.13,192.168.1.1,17,53013,53,75
192.168.1.13,192.168.1.1,17,60510,53,75
192.168.1.1,192.168.1.13,17,53,53013,91
192.168.1.1,192.168.1.13,17,53,60510,103
192.168.1.13,192.168.1.1,17,53013,53,75
192.168.1.13,192.168.1.1,17,60510,53,75
192.168.1.1,192.168.1.13,17,53,60510,103
192.168.1.1,192.168.1.13,17,53,53013,91
192.168.1.1,239.255.255.250,17,48359,1900,368
192.168.1.1,239.255.255.250,17,60723,1900,368
192.168.1.1,239.255.255.250,17,48359,1900,368
192.168.1.1,239.255.255.250,17,60723,1900,368
192.168.1.1,239.255.255.250,17,48359,1900,377
192.168.1.1,239.255.255.250,17,60723,1900,377
192.168.1.1,239.255.255.250,17,48359,1900,377
192.168.1.1,239.255.255.250,17,60723,1900,377
192.168.1.1,239.255.255.250,17,48359,1900,432
192.168.1.1,239.255.255.250,17,60723,1900,432
192.168.1.1,239.255.255.250,17,48359,1900,432
192.168.1.1,239.255.255.250,17,60723,1900,432
192.168.1.1,239.255.255.250,17,48726,1900,442
192.168.1.1,239.255.255.250,17,36493,1900,442
192.168.1.1,239.255.255.250,17,48726,1900,442
192.168.1.1,239.255.255.250,17,36493,1900,442
192.168.1.13,192.168.1.1,17,60510,53,86
192.168.1.13,192.168.1.1,17,53013,53,86
192.168.1.1,192.168.1.13,17,53,60510,237
192.168.1.1,192.168.1.13,17,53,53013,249
192.168.1.13,192.168.1.1,17,60510,53,74
192.168.1.13,192.168.1.1,17,53013,53,74
192.168.1.13,192.168.1.1,17,59595,53,83
192.168.1.13,192.168.1.1,17,49327,53,83
192.168.1.1,192.168.1.13,17,53,60510,229
192.168.1.1,192.168.1.13,17,53,53013,241
192.168.1.1,192.168.1.13,17,53,59595,257
192.168.1.1,192.168.1.13,17,53,49327,272
192.168.1.13,192.168.1.1,17,60510,53,74
192.168.1.13,192.168.1.1,17,53013,53,74
192.168.1.1,192.168.1.13,17,53,60510,344
192.168.1.1,192.168.1.13,17,53,53013,279
192.168.1.13,40.126.35.21,6,54236,443,66
40.126.35.21,192.168.1.13,6,443,54236,66
192.168.1.13,40.126.35.21,6,54236,443,54
192.168.1.13,40.126.35.21,6,54236,443,342
40.126.35.21,192.168.1.13,6,443,54236,1514
